# WFCD warframe-drop-data relics.json — relic reward table.
# reward_name resolves to a catalog slug at runtime (normalize_name); Forma/Kuva/etc. stay unpriced.
# tier	relic_name	refinement	reward_name	chance
Neo	B8	Radiant	Forma Blueprint	16.67
Neo	B8	Radiant	Frost Prime Chassis Blueprint	16.67
Neo	B8	Radiant	Latron Prime Receiver	20
Neo	B8	Radiant	Vasto Prime Receiver	16.67
Neo	B9	Exceptional	Baruuk Prime Neuroptics Blueprint	4
Neo	B9	Exceptional	Burston Prime Barrel	13
Neo	B9	Exceptional	Burston Prime Receiver	23.33
Neo	B9	Exceptional	Forma Blueprint	23.33
Neo	B9	Exceptional	Gunsen Prime Handle	13
Neo	B9	Exceptional	Velox Prime Receiver	23.33
Neo	B9	Flawless	Baruuk Prime Neuroptics Blueprint	6
Neo	B9	Flawless	Burston Prime Barrel	17
Neo	B9	Flawless	Burston Prime Receiver	20
Neo	B9	Flawless	Forma Blueprint	20
Neo	B9	Flawless	Gunsen Prime Handle	17
Neo	B9	Flawless	Velox Prime Receiver	20
Neo	B9	Intact	Baruuk Prime Neuroptics Blueprint	2
Neo	B9	Intact	Burston Prime Barrel	11
Neo	B9	Intact	Burston Prime Receiver	25.33
Neo	B9	Intact	Forma Blueprint	25.33
Neo	B9	Intact	Gunsen Prime Handle	11
Neo	B9	Intact	Velox Prime Receiver	25.33
Neo	B9	Radiant	Baruuk Prime Neuroptics Blueprint	10
Neo	B9	Radiant	Burston Prime Barrel	20
Neo	B9	Radiant	Burston Prime Receiver	16.67
Neo	B9	Radiant	Forma Blueprint	16.67
Neo	B9	Radiant	Gunsen Prime Handle	20
Neo	B9	Radiant	Velox Prime Receiver	16.67
Neo	C1	Exceptional	Chroma Prime Systems Blueprint	4
Neo	C1	Exceptional	Kronen Prime Blueprint	23.33
Neo	C1	Exceptional	Limbo Prime Systems Blueprint	23.33
Neo	C1	Exceptional	Mesa Prime Chassis Blueprint	23.33
Neo	C1	Exceptional	Pyrana Prime Receiver	13
Neo	C1	Exceptional	Redeemer Prime Blueprint	13
Neo	C1	Flawless	Chroma Prime Systems Blueprint	6
Neo	C1	Flawless	Kronen Prime Blueprint	20
Neo	C1	Flawless	Limbo Prime Systems Blueprint	20
Neo	C1	Flawless	Mesa Prime Chassis Blueprint	20
Neo	C1	Flawless	Pyrana Prime Receiver	17
Neo	C1	Flawless	Redeemer Prime Blueprint	17
Neo	C1	Intact	Chroma Prime Systems Blueprint	2
Neo	C1	Intact	Kronen Prime Blueprint	25.33
Neo	C1	Intact	Limbo Prime Systems Blueprint	25.33
Neo	C1	Intact	Mesa Prime Chassis Blueprint	25.33
Neo	C1	Intact	Pyrana Prime Receiver	11
Neo	C1	Intact	Redeemer Prime Blueprint	11
Neo	C1	Radiant	Chroma Prime Systems Blueprint	10
Neo	C1	Radiant	Kronen Prime Blueprint	16.67
Neo	C1	Radiant	Limbo Prime Systems Blueprint	16.67
Neo	C1	Radiant	Mesa Prime Chassis Blueprint	16.67
Neo	C1	Radiant	Pyrana Prime Receiver	20
Neo	C1	Radiant	Redeemer Prime Blueprint	20
Neo	C2	Exceptional	Braton Prime Stock	23.33
Neo	C2	Exceptional	Corvas Prime Barrel	4
Neo	C2	Exceptional	Forma Blueprint	23.33
Neo	C2	Exceptional	Magnus Prime Receiver	13
Neo	C2	Exceptional	Nidus Prime Systems Blueprint	23.33
Neo	C2	Exceptional	Orthos Prime Blueprint	13
Neo	C2	Flawless	Braton Prime Stock	20
Neo	C2	Flawless	Corvas Prime Barrel	6
Neo	C2	Flawless	Forma Blueprint	20
Neo	C2	Flawless	Magnus Prime Receiver	17
Neo	C2	Flawless	Nidus Prime Systems Blueprint	20
Neo	C2	Flawless	Orthos Prime Blueprint	17
Neo	C2	Intact	Braton Prime Stock	25.33
Neo	C2	Intact	Corvas Prime Barrel	2
Neo	C2	Intact	Forma Blueprint	25.33
Neo	C2	Intact	Magnus Prime Receiver	11
Neo	C2	Intact	Nidus Prime Systems Blueprint	25.33
Neo	C2	Intact	Orthos Prime Blueprint	11
Neo	C2	Radiant	Braton Prime Stock	16.67
Neo	C2	Radiant	Corvas Prime Barrel	10
Neo	C2	Radiant	Forma Blueprint	16.67
Neo	C2	Radiant	Magnus Prime Receiver	20
Neo	C2	Radiant	Nidus Prime Systems Blueprint	16.67
Neo	C2	Radiant	Orthos Prime Blueprint	20
Neo	C3	Exceptional	Cobra & Crane Prime Guard	4
Neo	C3	Exceptional	Corvas Prime Stock	23.33
Neo	C3	Exceptional	Forma Blueprint	23.33
Neo	C3	Exceptional	Magnus Prime Receiver	13
Neo	C3	Exceptional	Paris Prime Grip	13
Neo	C3	Exceptional	Strun Prime Receiver	23.33
Neo	C3	Flawless	Cobra & Crane Prime Guard	6
Neo	C3	Flawless	Corvas Prime Stock	20
Neo	C3	Flawless	Forma Blueprint	20
Neo	C3	Flawless	Magnus Prime Receiver	17
Neo	C3	Flawless	Paris Prime Grip	17
Neo	C3	Flawless	Strun Prime Receiver	20
Neo	C3	Intact	Cobra & Crane Prime Guard	2
Neo	C3	Intact	Corvas Prime Stock	25.33
Neo	C3	Intact	Forma Blueprint	25.33
Neo	C3	Intact	Magnus Prime Receiver	11
Neo	C3	Intact	Paris Prime Grip	11
Neo	C3	Intact	Strun Prime Receiver	25.33
Neo	C3	Radiant	Cobra & Crane Prime Guard	10
Neo	C3	Radiant	Corvas Prime Stock	16.67
Neo	C3	Radiant	Forma Blueprint	16.67
Neo	C3	Radiant	Magnus Prime Receiver	20
Neo	C3	Radiant	Paris Prime Grip	20
Neo	C3	Radiant	Strun Prime Receiver	16.67
Neo	C4	Exceptional	Corvas Prime Barrel	4
Neo	C4	Exceptional	Gunsen Prime Blueprint	23.33
Neo	C4	Exceptional	Hildryn Prime Neuroptics Blueprint	13
Neo	C4	Exceptional	Lex Prime Blueprint	23.33
Neo	C4	Exceptional	Paris Prime Upper Limb	13
Neo	C4	Exceptional	Scourge Prime Blade	23.33
Neo	C4	Flawless	Corvas Prime Barrel	6
Neo	C4	Flawless	Gunsen Prime Blueprint	20
Neo	C4	Flawless	Hildryn Prime Neuroptics Blueprint	17
Neo	C4	Flawless	Lex Prime Blueprint	20
Neo	C4	Flawless	Paris Prime Upper Limb	17
Neo	C4	Flawless	Scourge Prime Blade	20
Neo	C4	Intact	Corvas Prime Barrel	2
Neo	C4	Intact	Gunsen Prime Blueprint	25.33
Neo	C4	Intact	Hildryn Prime Neuroptics Blueprint	11
Neo	C4	Intact	Lex Prime Blueprint	25.33
Neo	C4	Intact	Paris Prime Upper Limb	11
Neo	C4	Intact	Scourge Prime Blade	25.33
Neo	C4	Radiant	Corvas Prime Barrel	10
Neo	C4	Radiant	Gunsen Prime Blueprint	16.67
Neo	C4	Radiant	Hildryn Prime Neuroptics Blueprint	20
Neo	C4	Radiant	Lex Prime Blueprint	16.67
Neo	C4	Radiant	Paris Prime Upper Limb	20
Neo	C4	Radiant	Scourge Prime Blade	16.67
Neo	C5	Exceptional	Burston Prime Stock	23.33
Neo	C5	Exceptional	Corvas Prime Barrel	4
Neo	C5	Exceptional	Forma Blueprint	23.33
Neo	C5	Exceptional	Garuda Prime Blueprint	23.33
Neo	C5	Exceptional	Hystrix Prime Blueprint	13
Neo	C5	Exceptional	Khora Prime Blueprint	13
Neo	C5	Flawless	Burston Prime Stock	20
Neo	C5	Flawless	Corvas Prime Barrel	6
Neo	C5	Flawless	Forma Blueprint	20
Neo	C5	Flawless	Garuda Prime Blueprint	20
Neo	C5	Flawless	Hystrix Prime Blueprint	17
Neo	C5	Flawless	Khora Prime Blueprint	17
Neo	C5	Intact	Burston Prime Stock	25.33
Neo	C5	Intact	Corvas Prime Barrel	2
Neo	C5	Intact	Forma Blueprint	25.33
Neo	C5	Intact	Garuda Prime Blueprint	25.33
Neo	C5	Intact	Hystrix Prime Blueprint	11
Neo	C5	Intact	Khora Prime Blueprint	11
Neo	C5	Radiant	Burston Prime Stock	16.67
Neo	C5	Radiant	Corvas Prime Barrel	10
Neo	C5	Radiant	Forma Blueprint	16.67
Neo	C5	Radiant	Garuda Prime Blueprint	16.67
Neo	C5	Radiant	Hystrix Prime Blueprint	20
Neo	C5	Radiant	Khora Prime Blueprint	20
Neo	C6	Exceptional	2X Forma Blueprint	13
Neo	C6	Exceptional	Bronco Prime Barrel	23.33
Neo	C6	Exceptional	Cedo Prime Blueprint	4
Neo	C6	Exceptional	Paris Prime Blueprint	23.33
Neo	C6	Exceptional	Protea Prime Blueprint	23.33
Neo	C6	Exceptional	Velox Prime Blueprint	13
Neo	C6	Flawless	2X Forma Blueprint	17
Neo	C6	Flawless	Bronco Prime Barrel	20
Neo	C6	Flawless	Cedo Prime Blueprint	6
Neo	C6	Flawless	Paris Prime Blueprint	20
Neo	C6	Flawless	Protea Prime Blueprint	20
Neo	C6	Flawless	Velox Prime Blueprint	17
Neo	C6	Intact	2X Forma Blueprint	11
Neo	C6	Intact	Bronco Prime Barrel	25.33
Neo	C6	Intact	Cedo Prime Blueprint	2
Neo	C6	Intact	Paris Prime Blueprint	25.33
Neo	C6	Intact	Protea Prime Blueprint	25.33
Neo	C6	Intact	Velox Prime Blueprint	11
Neo	C6	Radiant	2X Forma Blueprint	20
Neo	C6	Radiant	Bronco Prime Barrel	16.67
Neo	C6	Radiant	Cedo Prime Blueprint	10
Neo	C6	Radiant	Paris Prime Blueprint	16.67
Neo	C6	Radiant	Protea Prime Blueprint	16.67
Neo	C6	Radiant	Velox Prime Blueprint	20
Neo	C7	Exceptional	Braton Prime Barrel	23.33
Neo	C7	Exceptional	Caliban Prime Neuroptics Blueprint	4
Neo	C7	Exceptional	Daikyu Prime Upper Limb	13
Neo	C7	Exceptional	Forma Blueprint	23.33
Neo	C7	Exceptional	Kompressa Prime Blueprint	23.33
Neo	C7	Exceptional	Vadarya Prime Receiver	13
Neo	C7	Flawless	Braton Prime Barrel	20
Neo	C7	Flawless	Caliban Prime Neuroptics Blueprint	6
Neo	C7	Flawless	Daikyu Prime Upper Limb	17
Neo	C7	Flawless	Forma Blueprint	20
Neo	C7	Flawless	Kompressa Prime Blueprint	20
Neo	C7	Flawless	Vadarya Prime Receiver	17
Neo	C7	Intact	Braton Prime Barrel	25.33
Neo	C7	Intact	Caliban Prime Neuroptics Blueprint	2
Neo	C7	Intact	Daikyu Prime Upper Limb	11
Neo	C7	Intact	Forma Blueprint	25.33
Neo	C7	Intact	Kompressa Prime Blueprint	25.33
Neo	C7	Intact	Vadarya Prime Receiver	11
Neo	C7	Radiant	Braton Prime Barrel	16.67
Neo	C7	Radiant	Caliban Prime Neuroptics Blueprint	10
Neo	C7	Radiant	Daikyu Prime Upper Limb	20
Neo	C7	Radiant	Forma Blueprint	16.67
Neo	C7	Radiant	Kompressa Prime Blueprint	16.67
Neo	C7	Radiant	Vadarya Prime Receiver	20
Neo	D1	Exceptional	2X Forma Blueprint	13
Neo	D1	Exceptional	Boar Prime Blueprint	23.33
Neo	D1	Exceptional	Dakra Prime Blade	4
Neo	D1	Exceptional	Mag Prime Systems Blueprint	23.33
Neo	D1	Exceptional	Trinity Prime Neuroptics Blueprint	13
Neo	D1	Exceptional	Vasto Prime Barrel	23.33
Neo	D1	Flawless	2X Forma Blueprint	17
Neo	D1	Flawless	Boar Prime Blueprint	20
Neo	D1	Flawless	Dakra Prime Blade	6
Neo	D1	Flawless	Mag Prime Systems Blueprint	20
Neo	D1	Flawless	Trinity Prime Neuroptics Blueprint	17
Neo	D1	Flawless	Vasto Prime Barrel	20
Neo	D1	Intact	2X Forma Blueprint	11
Neo	D1	Intact	Boar Prime Blueprint	25.33
Neo	D1	Intact	Dakra Prime Blade	2
Neo	D1	Intact	Mag Prime Systems Blueprint	25.33
Neo	D1	Intact	Trinity Prime Neuroptics Blueprint	11
Neo	D1	Intact	Vasto Prime Barrel	25.33
Neo	D1	Radiant	2X Forma Blueprint	20
Neo	D1	Radiant	Boar Prime Blueprint	16.67
Neo	D1	Radiant	Dakra Prime Blade	10
Neo	D1	Radiant	Mag Prime Systems Blueprint	16.67
Neo	D1	Radiant	Trinity Prime Neuroptics Blueprint	20
Neo	D1	Radiant	Vasto Prime Barrel	16.67
Neo	D10	Exceptional	Akarius Prime Barrel	23.33
Neo	D10	Exceptional	Daikyu Prime Grip	4
Neo	D10	Exceptional	Forma Blueprint	23.33
Neo	D10	Exceptional	Gauss Prime Blueprint	13
Neo	D10	Exceptional	Lex Prime Blueprint	23.33
Neo	D10	Exceptional	Velox Prime Blueprint	13
Neo	D10	Flawless	Akarius Prime Barrel	20
Neo	D10	Flawless	Daikyu Prime Grip	6
Neo	D10	Flawless	Forma Blueprint	20
Neo	D10	Flawless	Gauss Prime Blueprint	17
Neo	D10	Flawless	Lex Prime Blueprint	20
Neo	D10	Flawless	Velox Prime Blueprint	17
Neo	D10	Intact	Akarius Prime Barrel	25.33
Neo	D10	Intact	Daikyu Prime Grip	2
Neo	D10	Intact	Forma Blueprint	25.33
Neo	D10	Intact	Gauss Prime Blueprint	11
Neo	D10	Intact	Lex Prime Blueprint	25.33
Neo	D10	Intact	Velox Prime Blueprint	11
Neo	D10	Radiant	Akarius Prime Barrel	16.67
Neo	D10	Radiant	Daikyu Prime Grip	10
Neo	D10	Radiant	Forma Blueprint	16.67
Neo	D10	Radiant	Gauss Prime Blueprint	20
Neo	D10	Radiant	Lex Prime Blueprint	16.67
Neo	D10	Radiant	Velox Prime Blueprint	20
Neo	D2	Exceptional	Braton Prime Stock	23.33
Neo	D2	Exceptional	Dethcube Prime Cerebrum	4
Neo	D2	Exceptional	Equinox Prime Neuroptics Blueprint	13
Neo	D2	Exceptional	Forma Blueprint	23.33
Neo	D2	Exceptional	Nezha Prime Systems Blueprint	23.33
Neo	D2	Exceptional	Titania Prime Blueprint	13
Neo	D2	Flawless	Braton Prime Stock	20
Neo	D2	Flawless	Dethcube Prime Cerebrum	6
Neo	D2	Flawless	Equinox Prime Neuroptics Blueprint	17
Neo	D2	Flawless	Forma Blueprint	20
Neo	D2	Flawless	Nezha Prime Systems Blueprint	20
Neo	D2	Flawless	Titania Prime Blueprint	17
Neo	D2	Intact	Braton Prime Stock	25.33
Neo	D2	Intact	Dethcube Prime Cerebrum	2
Neo	D2	Intact	Equinox Prime Neuroptics Blueprint	11
Neo	D2	Intact	Forma Blueprint	25.33
Neo	D2	Intact	Nezha Prime Systems Blueprint	25.33
Neo	D2	Intact	Titania Prime Blueprint	11
Neo	D2	Radiant	Braton Prime Stock	16.67
Neo	D2	Radiant	Dethcube Prime Cerebrum	10
Neo	D2	Radiant	Equinox Prime Neuroptics Blueprint	20
Neo	D2	Radiant	Forma Blueprint	16.67
Neo	D2	Radiant	Nezha Prime Systems Blueprint	16.67
Neo	D2	Radiant	Titania Prime Blueprint	20
Neo	D3	Exceptional	2X Forma Blueprint	13
Neo	D3	Exceptional	Akbronco Prime Blueprint	23.33
Neo	D3	Exceptional	Dethcube Prime Blueprint	4
Neo	D3	Exceptional	Nezha Prime Systems Blueprint	23.33
Neo	D3	Exceptional	Paris Prime Lower Limb	23.33
Neo	D3	Exceptional	Zakti Prime Barrel	13
Neo	D3	Flawless	2X Forma Blueprint	17
Neo	D3	Flawless	Akbronco Prime Blueprint	20
Neo	D3	Flawless	Dethcube Prime Blueprint	6
Neo	D3	Flawless	Nezha Prime Systems Blueprint	20
Neo	D3	Flawless	Paris Prime Lower Limb	20
Neo	D3	Flawless	Zakti Prime Barrel	17
Neo	D3	Intact	2X Forma Blueprint	11
Neo	D3	Intact	Akbronco Prime Blueprint	25.33
Neo	D3	Intact	Dethcube Prime Blueprint	2
Neo	D3	Intact	Nezha Prime Systems Blueprint	25.33
Neo	D3	Intact	Paris Prime Lower Limb	25.33
Neo	D3	Intact	Zakti Prime Barrel	11
Neo	D3	Radiant	2X Forma Blueprint	20
Neo	D3	Radiant	Akbronco Prime Blueprint	16.67
Neo	D3	Radiant	Dethcube Prime Blueprint	10
Neo	D3	Radiant	Nezha Prime Systems Blueprint	16.67
Neo	D3	Radiant	Paris Prime Lower Limb	16.67
Neo	D3	Radiant	Zakti Prime Barrel	20
Neo	D4	Exceptional	Braton Prime Barrel	23.33
Neo	D4	Exceptional	Destreza Prime Blade	4
Neo	D4	Exceptional	Dual Kamas Prime Handle	13
Neo	D4	Exceptional	Forma Blueprint	23.33
Neo	D4	Exceptional	Limbo Prime Blueprint	13
Neo	D4	Exceptional	Trinity Prime Systems Blueprint	23.33
Neo	D4	Flawless	Braton Prime Barrel	20
Neo	D4	Flawless	Destreza Prime Blade	6
Neo	D4	Flawless	Dual Kamas Prime Handle	17
Neo	D4	Flawless	Forma Blueprint	20
Neo	D4	Flawless	Limbo Prime Blueprint	17
Neo	D4	Flawless	Trinity Prime Systems Blueprint	20
Neo	D4	Intact	Braton Prime Barrel	25.33
Neo	D4	Intact	Destreza Prime Blade	2
Neo	D4	Intact	Dual Kamas Prime Handle	11
Neo	D4	Intact	Forma Blueprint	25.33
Neo	D4	Intact	Limbo Prime Blueprint	11
Neo	D4	Intact	Trinity Prime Systems Blueprint	25.33
Neo	D4	Radiant	Braton Prime Barrel	16.67
Neo	D4	Radiant	Destreza Prime Blade	10
Neo	D4	Radiant	Dual Kamas Prime Handle	20
Neo	D4	Radiant	Forma Blueprint	16.67
Neo	D4	Radiant	Limbo Prime Blueprint	20
Neo	D4	Radiant	Trinity Prime Systems Blueprint	16.67
Neo	D5	Exceptional	Braton Prime Stock	13
Neo	D5	Exceptional	Corvas Prime Blueprint	13
Neo	D5	Exceptional	Dual Keres Prime Blueprint	4
Neo	D5	Exceptional	Paris Prime Upper Limb	23.33
Neo	D5	Exceptional	Strun Prime Receiver	23.33
Neo	D5	Exceptional	Volnus Prime Blueprint	23.33
Neo	D5	Flawless	Braton Prime Stock	17
Neo	D5	Flawless	Corvas Prime Blueprint	17
Neo	D5	Flawless	Dual Keres Prime Blueprint	6
Neo	D5	Flawless	Paris Prime Upper Limb	20
Neo	D5	Flawless	Strun Prime Receiver	20
Neo	D5	Flawless	Volnus Prime Blueprint	20
Neo	D5	Intact	Braton Prime Stock	11
Neo	D5	Intact	Corvas Prime Blueprint	11
Neo	D5	Intact	Dual Keres Prime Blueprint	2
Neo	D5	Intact	Paris Prime Upper Limb	25.33
Neo	D5	Intact	Strun Prime Receiver	25.33
Neo	D5	Intact	Volnus Prime Blueprint	25.33
Neo	D5	Radiant	Braton Prime Stock	20
Neo	D5	Radiant	Corvas Prime Blueprint	20
Neo	D5	Radiant	Dual Keres Prime Blueprint	10
Neo	D5	Radiant	Paris Prime Upper Limb	16.67
Neo	D5	Radiant	Strun Prime Receiver	16.67
Neo	D5	Radiant	Volnus Prime Blueprint	16.67
Neo	D6	Exceptional	Akstiletto Prime Link	13
Neo	D6	Exceptional	Braton Prime Blueprint	23.33
Neo	D6	Exceptional	Dethcube Prime Blueprint	4
Neo	D6	Exceptional	Forma Blueprint	23.33
Neo	D6	Exceptional	Fragor Prime Handle	13
Neo	D6	Exceptional	Lex Prime Barrel	23.33
Neo	D6	Flawless	Akstiletto Prime Link	17
Neo	D6	Flawless	Braton Prime Blueprint	20
Neo	D6	Flawless	Dethcube Prime Blueprint	6
Neo	D6	Flawless	Forma Blueprint	20
Neo	D6	Flawless	Fragor Prime Handle	17
Neo	D6	Flawless	Lex Prime Barrel	20
Neo	D6	Intact	Akstiletto Prime Link	11
Neo	D6	Intact	Braton Prime Blueprint	25.33
Neo	D6	Intact	Dethcube Prime Blueprint	2
Neo	D6	Intact	Forma Blueprint	25.33
Neo	D6	Intact	Fragor Prime Handle	11
Neo	D6	Intact	Lex Prime Barrel	25.33
Neo	D6	Radiant	Akstiletto Prime Link	20
Neo	D6	Radiant	Braton Prime Blueprint	16.67
Neo	D6	Radiant	Dethcube Prime Blueprint	10
Neo	D6	Radiant	Forma Blueprint	16.67
Neo	D6	Radiant	Fragor Prime Handle	20
Neo	D6	Radiant	Lex Prime Barrel	16.67
Neo	D7	Exceptional	Corvas Prime Receiver	23.33
Neo	D7	Exceptional	Dual Keres Prime Blueprint	4
Neo	D7	Exceptional	Forma Blueprint	23.33
Neo	D7	Exceptional	Khora Prime Chassis Blueprint	13
Neo	D7	Exceptional	Knell Prime Receiver	13
Neo	D7	Exceptional	Wisp Prime Systems Blueprint	23.33
Neo	D7	Flawless	Corvas Prime Receiver	20
Neo	D7	Flawless	Dual Keres Prime Blueprint	6
Neo	D7	Flawless	Forma Blueprint	20
Neo	D7	Flawless	Khora Prime Chassis Blueprint	17
Neo	D7	Flawless	Knell Prime Receiver	17
Neo	D7	Flawless	Wisp Prime Systems Blueprint	20
Neo	D7	Intact	Corvas Prime Receiver	25.33
Neo	D7	Intact	Dual Keres Prime Blueprint	2
Neo	D7	Intact	Forma Blueprint	25.33
Neo	D7	Intact	Khora Prime Chassis Blueprint	11
Neo	D7	Intact	Knell Prime Receiver	11
Neo	D7	Intact	Wisp Prime Systems Blueprint	25.33
Neo	D7	Radiant	Corvas Prime Receiver	16.67
Neo	D7	Radiant	Dual Keres Prime Blueprint	10
Neo	D7	Radiant	Forma Blueprint	16.67
Neo	D7	Radiant	Khora Prime Chassis Blueprint	20
Neo	D7	Radiant	Knell Prime Receiver	20
Neo	D7	Radiant	Wisp Prime Systems Blueprint	16.67
Neo	D8	Exceptional	2X Forma Blueprint	13
Neo	D8	Exceptional	Dual Keres Prime Blueprint	4
Neo	D8	Exceptional	Larkspur Prime Receiver	13
Neo	D8	Exceptional	Lex Prime Receiver	23.33
Neo	D8	Exceptional	Nagantaka Prime Barrel	23.33
Neo	D8	Exceptional	Tatsu Prime Blueprint	23.33
Neo	D8	Flawless	2X Forma Blueprint	17
Neo	D8	Flawless	Dual Keres Prime Blueprint	6
Neo	D8	Flawless	Larkspur Prime Receiver	17
Neo	D8	Flawless	Lex Prime Receiver	20
Neo	D8	Flawless	Nagantaka Prime Barrel	20
Neo	D8	Flawless	Tatsu Prime Blueprint	20
Neo	D8	Intact	2X Forma Blueprint	11
Neo	D8	Intact	Dual Keres Prime Blueprint	2
Neo	D8	Intact	Larkspur Prime Receiver	11
Neo	D8	Intact	Lex Prime Receiver	25.33
Neo	D8	Intact	Nagantaka Prime Barrel	25.33
Neo	D8	Intact	Tatsu Prime Blueprint	25.33
Neo	D8	Radiant	2X Forma Blueprint	20
Neo	D8	Radiant	Dual Keres Prime Blueprint	10
Neo	D8	Radiant	Larkspur Prime Receiver	20
Neo	D8	Radiant	Lex Prime Receiver	16.67
Neo	D8	Radiant	Nagantaka Prime Barrel	16.67
Neo	D8	Radiant	Tatsu Prime Blueprint	16.67
Neo	D9	Exceptional	Dual Zoren Prime Blade	4
Neo	D9	Exceptional	Forma Blueprint	23.33
Neo	D9	Exceptional	Lex Prime Receiver	23.33
Neo	D9	Exceptional	Orthos Prime Blueprint	13
Neo	D9	Exceptional	Paris Prime String	23.33
Neo	D9	Exceptional	Protea Prime Neuroptics Blueprint	13
Neo	D9	Flawless	Dual Zoren Prime Blade	6
Neo	D9	Flawless	Forma Blueprint	20
Neo	D9	Flawless	Lex Prime Receiver	20
Neo	D9	Flawless	Orthos Prime Blueprint	17
Neo	D9	Flawless	Paris Prime String	20
Neo	D9	Flawless	Protea Prime Neuroptics Blueprint	17
Neo	D9	Intact	Dual Zoren Prime Blade	2
Neo	D9	Intact	Forma Blueprint	25.33
Neo	D9	Intact	Lex Prime Receiver	25.33
Neo	D9	Intact	Orthos Prime Blueprint	11
Neo	D9	Intact	Paris Prime String	25.33
Neo	D9	Intact	Protea Prime Neuroptics Blueprint	11
Neo	D9	Radiant	Dual Zoren Prime Blade	10
Neo	D9	Radiant	Forma Blueprint	16.67
Neo	D9	Radiant	Lex Prime Receiver	16.67
Neo	D9	Radiant	Orthos Prime Blueprint	20
Neo	D9	Radiant	Paris Prime String	16.67
Neo	D9	Radiant	Protea Prime Neuroptics Blueprint	20
Neo	E1	Exceptional	2X Forma Blueprint	13
Neo	E1	Exceptional	Ember Prime Blueprint	4
Neo	E1	Exceptional	Frost Prime Neuroptics Blueprint	23.33
Neo	E1	Exceptional	Loki Prime Neuroptics Blueprint	23.33
Neo	E1	Exceptional	Reaper Prime Blade	13
Neo	E1	Exceptional	Wyrm Prime Blueprint	23.33
Neo	E1	Flawless	2X Forma Blueprint	17
Neo	E1	Flawless	Ember Prime Blueprint	6
Neo	E1	Flawless	Frost Prime Neuroptics Blueprint	20
Neo	E1	Flawless	Loki Prime Neuroptics Blueprint	20
Neo	E1	Flawless	Reaper Prime Blade	17
Neo	E1	Flawless	Wyrm Prime Blueprint	20
Neo	E1	Intact	2X Forma Blueprint	11
Neo	E1	Intact	Ember Prime Blueprint	2
Neo	E1	Intact	Frost Prime Neuroptics Blueprint	25.33
Neo	E1	Intact	Loki Prime Neuroptics Blueprint	25.33
Neo	E1	Intact	Reaper Prime Blade	11
Neo	E1	Intact	Wyrm Prime Blueprint	25.33
Neo	E1	Radiant	2X Forma Blueprint	20
Neo	E1	Radiant	Ember Prime Blueprint	10
Neo	E1	Radiant	Frost Prime Neuroptics Blueprint	16.67
Neo	E1	Radiant	Loki Prime Neuroptics Blueprint	16.67
Neo	E1	Radiant	Reaper Prime Blade	20
Neo	E1	Radiant	Wyrm Prime Blueprint	16.67
Neo	E2	Exceptional	Atlas Prime Chassis Blueprint	13
Neo	E2	Exceptional	Burston Prime Receiver	23.33
Neo	E2	Exceptional	Corinth Prime Blueprint	23.33
Neo	E2	Exceptional	Dethcube Prime Systems	23.33
Neo	E2	Exceptional	Equinox Prime Systems Blueprint	4
Neo	E2	Exceptional	Zakti Prime Barrel	13
Neo	E2	Flawless	Atlas Prime Chassis Blueprint	17
Neo	E2	Flawless	Burston Prime Receiver	20
Neo	E2	Flawless	Corinth Prime Blueprint	20
Neo	E2	Flawless	Dethcube Prime Systems	20
Neo	E2	Flawless	Equinox Prime Systems Blueprint	6
Neo	E2	Flawless	Zakti Prime Barrel	17
Neo	E2	Intact	Atlas Prime Chassis Blueprint	11
Neo	E2	Intact	Burston Prime Receiver	25.33
Neo	E2	Intact	Corinth Prime Blueprint	25.33
Neo	E2	Intact	Dethcube Prime Systems	25.33
Neo	E2	Intact	Equinox Prime Systems Blueprint	2
Neo	E2	Intact	Zakti Prime Barrel	11
Neo	E2	Radiant	Atlas Prime Chassis Blueprint	20
Neo	E2	Radiant	Burston Prime Receiver	16.67
Neo	E2	Radiant	Corinth Prime Blueprint	16.67
Neo	E2	Radiant	Dethcube Prime Systems	16.67
Neo	E2	Radiant	Equinox Prime Systems Blueprint	10
Neo	E2	Radiant	Zakti Prime Barrel	20
Neo	E3	Exceptional	Burston Prime Receiver	23.33
Neo	E3	Exceptional	Equinox Prime Systems Blueprint	4
Neo	E3	Exceptional	Forma Blueprint	23.33
Neo	E3	Exceptional	Lex Prime Blueprint	13
Neo	E3	Exceptional	Stradavar Prime Barrel	13
Neo	E3	Exceptional	Zhuge Prime String	23.33
Neo	E3	Flawless	Burston Prime Receiver	20
Neo	E3	Flawless	Equinox Prime Systems Blueprint	6
Neo	E3	Flawless	Forma Blueprint	20
Neo	E3	Flawless	Lex Prime Blueprint	17
Neo	E3	Flawless	Stradavar Prime Barrel	17
Neo	E3	Flawless	Zhuge Prime String	20
Neo	E3	Intact	Burston Prime Receiver	25.33
Neo	E3	Intact	Equinox Prime Systems Blueprint	2
Neo	E3	Intact	Forma Blueprint	25.33
Neo	E3	Intact	Lex Prime Blueprint	11
Neo	E3	Intact	Stradavar Prime Barrel	11
Neo	E3	Intact	Zhuge Prime String	25.33
Neo	E3	Radiant	Burston Prime Receiver	16.67
Neo	E3	Radiant	Equinox Prime Systems Blueprint	10
Neo	E3	Radiant	Forma Blueprint	16.67
Neo	E3	Radiant	Lex Prime Blueprint	20
